city,city_ascii,state_id,state_name,county_name,lat,lng,ranking,id
Jefferson,Jefferson,MD,Maryland,Frederick,39.3653,-77.5406,3,1840024451
Santa Rosa,Santa Rosa,NM,New Mexico,Guadalupe,34.9361,-104.6769,3,1840021821
Pepperdine University,Pepperdine University,CA,California,Los Angeles,34.0422,-118.7091,3,1840146803
Paden City,Paden City,WV,West Virginia,Wetzel,39.6034,-80.9351,3,1840005671
Piedmont,Piedmont,MO,Missouri,Wayne,37.1491,-90.697,3,1840009916
Hawthorne,Hawthorne,NV,Nevada,Mineral,38.5253,-118.626,3,1840017564
Homer,Homer,LA,Louisiana,Claiborne,32.793,-93.0582,3,1840016937
Denver,Denver,NC,North Carolina,Lincoln,35.5344,-81.034,3,1840024951
Romoland,Romoland,CA,California,Riverside,33.7648,-117.1572,3,1840019289
Tipton,Tipton,MO,Missouri,Moniteau,38.6549,-92.7803,3,1840010724
Imperial,Imperial,PA,Pennsylvania,Allegheny,40.4536,-80.2499,3,1840026477
Burns,Burns,OR,Oregon,Harney,43.5883,-119.0612,3,1840018632
Morgantown,Morgantown,KY,Kentucky,Butler,37.2174,-86.7001,3,1840014380
Lineville,Lineville,AL,Alabama,Clay,33.3129,-85.7508,4,1840008076
Canton,Canton,MO,Missouri,Lewis,40.1295,-91.5266,3,1840007258
New Richmond,New Richmond,OH,Ohio,Clermont,38.962,-84.2779,3,1840012709
West Dennis,West Dennis,MA,Massachusetts,Barnstable,41.6666,-70.1656,3,1840003244
Roseau,Roseau,MN,Minnesota,Roseau,48.8445,-95.7625,3,1840008814
Forsyth,Forsyth,MO,Missouri,Taney,36.686,-93.1015,3,1840008806
Lake Heritage,Lake Heritage,PA,Pennsylvania,Adams,39.8098,-77.1854,3,1840035412
Angwin,Angwin,CA,California,Napa,38.5776,-122.4513,3,1840017570
Highlands,Highlands,CA,California,San Mateo,37.5201,-122.3459,3,1840028379
Norton,Norton,KS,Kansas,Norton,39.8362,-99.8916,3,1840003767
Balcones Heights,Balcones Heights,TX,Texas,Bexar,29.4899,-98.5503,3,1840019654
Hallettsville,Hallettsville,TX,Texas,Lavaca,29.4431,-96.9435,3,1840020967
Lake Kiowa,Lake Kiowa,TX,Texas,Cooke,33.5703,-97.0129,3,1840017998
Luverne,Luverne,AL,Alabama,Crenshaw,31.7186,-86.2687,4,1840004042
Refugio,Refugio,TX,Texas,Refugio,28.3074,-97.275,3,1840022248
Townsend,Townsend,DE,Delaware,New Castle,39.3968,-75.6943,3,1840005584
North Seekonk,North Seekonk,MA,Massachusetts,Bristol,41.8883,-71.3297,3,1840031243
Pageland,Pageland,SC,South Carolina,Chesterfield,34.772,-80.3897,3,1840016584
Arcola,Arcola,IL,Illinois,Douglas,39.6833,-88.3013,3,1840007310
Essex Village,Essex Village,CT,Connecticut,Lower Connecticut River Valley,41.3559,-72.3919,3,1840073295
Arcadia,Arcadia,LA,Louisiana,Bienville,32.5506,-92.9218,3,1840015805
Heyworth,Heyworth,IL,Illinois,McLean,40.3138,-88.9928,3,1840011973
Hampton,Hampton,SC,South Carolina,Hampton,32.8676,-81.1093,3,1840016927
The Plains,The Plains,OH,Ohio,Athens,39.3655,-82.1343,3,1840005755
Whetstone,Whetstone,AZ,Arizona,Cochise,31.7258,-110.2746,3,1840027991
Mohave Valley,Mohave Valley,AZ,Arizona,Mohave,34.9008,-114.5732,3,1840019745
Hypoluxo,Hypoluxo,FL,Florida,Palm Beach,26.5634,-80.0531,3,1840017253
Venetian Village,Venetian Village,IL,Illinois,Lake,42.4012,-88.0468,3,1840006972
Pajaro,Pajaro,CA,California,Monterey,36.9017,-121.7417,3,1840019019
Thermopolis,Thermopolis,WY,Wyoming,Hot Springs,43.6479,-108.2139,3,1840022353
Bayview,Bayview,CA,California,Humboldt,40.7654,-124.1787,3,1840017484
Merrimac,Merrimac,VA,Virginia,Montgomery,37.1902,-80.4243,3,1840037349
Frazier Park,Frazier Park,CA,California,Kern,34.8118,-118.9549,3,1840017818
Dora,Dora,AL,Alabama,Walker,33.7288,-87.0842,4,1840005829
Vassar,Vassar,MI,Michigan,Tuscola,43.3719,-83.577,3,1840002686
East Newark,East Newark,NJ,New Jersey,Hudson,40.751,-74.1623,2,1840003596
Rose Hills,Rose Hills,CA,California,Los Angeles,34.0089,-118.0419,2,1840075983
Sunray,Sunray,TX,Texas,Moore,36.0184,-101.8245,3,1840021704
Bay Pines,Bay Pines,FL,Florida,Pinellas,27.8139,-82.7748,3,1840014141
Graceville,Graceville,FL,Florida,Jackson,30.9609,-85.5123,3,1840013906
Montana City,Montana City,MT,Montana,Jefferson,46.5257,-111.9401,3,1840018491
Cajah's Mountain,Cajah's Mountain,NC,North Carolina,Caldwell,35.8508,-81.5361,3,1840033010
Mascot,Mascot,TN,Tennessee,Knox,36.0673,-83.7649,3,1840013374
Peaceful Valley,Peaceful Valley,WA,Washington,Whatcom,48.9507,-122.1484,3,1840037896
New Town,New Town,ND,North Dakota,Mountrail,47.989,-102.4882,3,1840000067
Loíza,Loiza,PR,Puerto Rico,Loíza,18.4309,-65.8801,2,1630035508
Cumberland,Cumberland,WI,Wisconsin,Barron,45.5358,-92.0291,3,1840002072
Lakeview Estates,Lakeview Estates,GA,Georgia,Rockdale,33.7047,-84.0367,2,1840029280
Desert Aire,Desert Aire,WA,Washington,Grant,46.6873,-119.931,3,1840037611
Sacaton,Sacaton,AZ,Arizona,Pinal,33.0793,-111.7683,3,1840019361
Russell Springs,Russell Springs,KY,Kentucky,Russell,37.051,-85.0774,3,1840014391
West Ishpeming,West Ishpeming,MI,Michigan,Marquette,46.4884,-87.717,3,1840007674
Belleville,Belleville,WI,Wisconsin,Dane,42.8643,-89.5402,3,1840002906
Van,Van,TX,Texas,Van Zandt,32.5242,-95.6373,3,1840022068
Westmoreland,Westmoreland,TN,Tennessee,Sumner,36.562,-86.246,3,1840016015
Sandusky,Sandusky,MI,Michigan,Sanilac,43.4212,-82.8333,3,1840002698
Springdale,Springdale,SC,South Carolina,Lexington,33.9616,-81.1119,3,1840017969
Casa Conejo,Casa Conejo,CA,California,Ventura,34.1848,-118.9445,2,1840017912
Concordia,Concordia,NJ,New Jersey,Middlesex,40.3125,-74.4461,3,1840005412
Waynesville,Waynesville,OH,Ohio,Warren,39.5329,-84.0904,3,1840012617
Highspire,Highspire,PA,Pennsylvania,Dauphin,40.2085,-76.7851,3,1840001289
Channel Islands Beach,Channel Islands Beach,CA,California,Ventura,34.1625,-119.2241,2,1840028360
Rainier,Rainier,WA,Washington,Thurston,46.8917,-122.6866,3,1840021147
White Sulphur Springs,White Sulphur Springs,WV,West Virginia,Greenbrier,37.7981,-80.3005,3,1840006287
Cave City,Cave City,KY,Kentucky,Barren,37.14,-85.9646,3,1840014394
Horseheads North,Horseheads North,NY,New York,Chemung,42.1928,-76.8078,3,1840073692
Piedra Aguza,Piedra Aguza,PR,Puerto Rico,Juana Díaz,18.0338,-66.4955,3,1630027034
Swedesboro,Swedesboro,NJ,New Jersey,Gloucester,39.7459,-75.3117,3,1840001524
Eminence,Eminence,KY,Kentucky,Henry,38.3637,-85.1779,3,1840013187
Louisville,Louisville,GA,Georgia,Jefferson,32.9955,-82.4001,3,1840015735
Woodbury,Woodbury,TN,Tennessee,Cannon,35.8247,-86.0723,3,1840016243
East Lansdowne,East Lansdowne,PA,Pennsylvania,Delaware,39.944,-75.2608,2,1840000696
Fairview,Fairview,OK,Oklahoma,Major,36.2705,-98.4769,3,1840020377
Wisconsin Dells,Wisconsin Dells,WI,Wisconsin,Columbia,43.6336,-89.7752,3,1840002703
Aberdeen Proving Ground,Aberdeen Proving Ground,MD,Maryland,Harford,39.4672,-76.1308,4,1840073583
Perezville,Perezville,TX,Texas,Hidalgo,26.2456,-98.4024,3,1840025180
Overton,Overton,TX,Texas,Rusk,32.2759,-94.9726,3,1840020770
Allendale,Allendale,SC,South Carolina,Allendale,33.008,-81.3092,3,1840015758
Avilla,Avilla,IN,Indiana,Noble,41.3637,-85.2317,3,1840010253
Sands Point,Sands Point,NY,New York,Nassau,40.8528,-73.7044,3,1840005325
Brisas del Campanero,Brisas del Campanero,PR,Puerto Rico,Toa Baja,18.4316,-66.2261,3,1630141959
Deep River Center,Deep River Center,CT,Connecticut,Lower Connecticut River Valley,41.3789,-72.4411,3,1840073290
La Fayette,La Fayette,AL,Alabama,Chambers,32.8997,-85.4007,4,1840008339
Graysville,Graysville,AL,Alabama,Jefferson,33.6567,-86.9665,4,1840003493
Harrisburg,Harrisburg,AR,Arkansas,Poinsett,35.5637,-90.7216,3,1840013426
Elm Springs,Elm Springs,AR,Arkansas,Washington,36.2068,-94.2382,3,1840013366
Tompkinsville,Tompkinsville,KY,Kentucky,Monroe,36.7012,-85.6927,3,1840015272
Glen Rose,Glen Rose,TX,Texas,Somervell,32.2461,-97.7442,3,1840020782
Davis Junction,Davis Junction,IL,Illinois,Ogle,42.1146,-89.0903,3,1840011235
Hickman,Hickman,NE,Nebraska,Lancaster,40.6248,-96.6307,3,1840007168
Sorgho,Sorgho,KY,Kentucky,Daviess,37.7518,-87.219,3,1840060588
Foley,Foley,MN,Minnesota,Benton,45.6636,-93.9096,3,1840007776
Oakbrook Terrace,Oakbrook Terrace,IL,Illinois,DuPage,41.8538,-87.9691,3,1840008144
Sewaren,Sewaren,NJ,New Jersey,Middlesex,40.5519,-74.2581,3,1840005422
Sheridan,Sheridan,IL,Illinois,LaSalle,41.5293,-88.6804,3,1840011540
Tilton,Tilton,IL,Illinois,Vermilion,40.0951,-87.6424,3,1840012188
Edwards AFB,Edwards AFB,CA,California,Kern,34.9045,-117.9294,4,1840073911
Brinkley,Brinkley,AR,Arkansas,Monroe,34.89,-91.1902,3,1840013541
Fulton,Fulton,KY,Kentucky,Fulton,36.5145,-88.882,3,1840013296
Vinton,Vinton,TX,Texas,El Paso,31.9596,-106.5935,3,1840023112
Missouri Valley,Missouri Valley,IA,Iowa,Harrison,41.5592,-95.9028,3,1840008151
Newtown,Newtown,OH,Ohio,Hamilton,39.1243,-84.3517,3,1840001608
Ocean Grove,Ocean Grove,MA,Massachusetts,Bristol,41.7281,-71.2098,3,1840004734
Herald Harbor,Herald Harbor,MD,Maryland,Anne Arundel,39.0516,-76.5746,3,1840005918
Edgewood,Edgewood,FL,Florida,Orange,28.4879,-81.3771,3,1840014099
Myrtle Point,Myrtle Point,OR,Oregon,Coos,43.0617,-124.1327,3,1840020056
Plumsteadville,Plumsteadville,PA,Pennsylvania,Bucks,40.3863,-75.1428,3,1840026488
Angola,Angola,NY,New York,Erie,42.6379,-79.0295,3,1840004395
Green Park,Green Park,MO,Missouri,St. Louis,38.5243,-90.3366,3,1840008589
Round Lake Heights,Round Lake Heights,IL,Illinois,Lake,42.3855,-88.1038,3,1840011172
Bloomfield,Bloomfield,IA,Iowa,Davis,40.7487,-92.4174,3,1840001002
Stigler,Stigler,OK,Oklahoma,Haskell,35.257,-95.1181,3,1840021790
Pioneer Village,Pioneer Village,KY,Kentucky,Bullitt,38.0599,-85.68,3,1840014323
Bel-Ridge,Bel-Ridge,MO,Missouri,St. Louis,38.7129,-90.3285,3,1840012816
Pine Ridge,Pine Ridge,SC,South Carolina,Lexington,33.9082,-81.0977,3,1840035828
Luxemburg,Luxemburg,WI,Wisconsin,Kewaunee,44.5447,-87.7065,3,1840002366
Alderton,Alderton,WA,Washington,Pierce,47.1728,-122.2209,3,1840037523
Palmer,Palmer,TX,Texas,Ellis,32.4258,-96.6724,3,1840023052
Timberline-Fernwood,Timberline-Fernwood,AZ,Arizona,Coconino,35.3168,-111.5507,4,1840153141
Cecil-Bishop,Cecil-Bishop,PA,Pennsylvania,Washington,40.3185,-80.1919,3,1840035078
Trenton,Trenton,IL,Illinois,Clinton,38.6083,-89.6852,3,1840010764
Alturas,Alturas,CA,California,Modoc,41.4898,-120.5516,3,1840018708
Cohasset,Cohasset,MN,Minnesota,Itasca,47.2389,-93.6396,3,1840006610
Lake Wazeecha,Lake Wazeecha,WI,Wisconsin,Wood,44.3696,-89.7549,3,1840004085
Cannon AFB,Cannon AFB,NM,New Mexico,Curry,34.3885,-103.3185,4,1840073903
Slippery Rock University,Slippery Rock University,PA,Pennsylvania,Butler,41.0647,-80.0419,3,1840043348
Agua Dulce,Agua Dulce,TX,Texas,El Paso,31.6549,-106.1369,3,1840142999
Plainfield Village,Plainfield Village,CT,Connecticut,Northeastern Connecticut,41.6766,-71.925,3,1840073306
Sissonville,Sissonville,WV,West Virginia,Kanawha,38.5042,-81.6398,3,1840006195
Munsons Corners,Munsons Corners,NY,New York,Cortland,42.5761,-76.2053,3,1840004496
Schulenburg,Schulenburg,TX,Texas,Fayette,29.682,-96.9075,3,1840022206
Lochsloy,Lochsloy,WA,Washington,Snohomish,48.0598,-122.0411,3,1840037500
Potala Pastillo,Potala Pastillo,PR,Puerto Rico,Juana Díaz,17.9921,-66.4966,2,1630023579
Island Walk,Island Walk,FL,Florida,Collier,26.251,-81.711,3,1840038939
East Tawas,East Tawas,MI,Michigan,Iosco,44.2884,-83.4849,3,1840002517
South Bloomfield,South Bloomfield,OH,Ohio,Pickaway,39.7168,-82.993,3,1840012558
Jarrettsville,Jarrettsville,MD,Maryland,Harford,39.6031,-76.4752,3,1840005664
Dayton,Dayton,OR,Oregon,Yamhill,45.2198,-123.0781,3,1840018574
Madison,Madison,IL,Illinois,Madison,38.7024,-90.1501,3,1840009716
Grifton,Grifton,NC,North Carolina,Pitt,35.3795,-77.4281,3,1840016277
Bells,Bells,TN,Tennessee,Crockett,35.7203,-89.0859,3,1840013394
Hoisington,Hoisington,KS,Kansas,Barton,38.5181,-98.7774,3,1840001657
St. Henry,St. Henry,OH,Ohio,Mercer,40.421,-84.6324,3,1840012003
Lomira,Lomira,WI,Wisconsin,Dodge,43.5946,-88.4421,3,1840002740
Pine Ridge at Crestwood,Pine Ridge at Crestwood,NJ,New Jersey,Ocean,39.9586,-74.3169,3,1840033484
Freer,Freer,TX,Texas,Duval,27.8823,-98.6178,3,1840021007
Dublin,Dublin,VA,Virginia,Pulaski,37.0987,-80.6831,3,1840006468
Hawarden,Hawarden,IA,Iowa,Sioux,43.0015,-96.4828,3,1840006871
Marquette Heights,Marquette Heights,IL,Illinois,Tazewell,40.6184,-89.6048,3,1840008328
Hartford,Hartford,KY,Kentucky,Ohio,37.4507,-86.893,3,1840013231
Jemison,Jemison,AL,Alabama,Chilton,32.9696,-86.7339,3,1840014862
Weatogue,Weatogue,CT,Connecticut,Capitol,41.8459,-72.8294,3,1840003268
Floydada,Floydada,TX,Texas,Floyd,33.9835,-101.3368,3,1840020535
Hennessey,Hennessey,OK,Oklahoma,Kingfisher,36.1056,-97.8989,3,1840021680
Pleasureville,Pleasureville,PA,Pennsylvania,York,40.0012,-76.7059,3,1840035157
Devola,Devola,OH,Ohio,Washington,39.4738,-81.468,3,1840005728
Westport Village,Westport Village,CT,Connecticut,Western Connecticut,41.1428,-73.3609,3,1840153083
Colonial Heights,Colonial Heights,TN,Tennessee,Sullivan,36.4853,-82.5069,3,1840013063
Decherd,Decherd,TN,Tennessee,Franklin,35.2156,-86.0757,3,1840014601
Stanton,Stanton,TX,Texas,Martin,32.1317,-101.7927,3,1840022090
Liberty,Liberty,NC,North Carolina,Randolph,35.8555,-79.5682,3,1840016252
Lovettsville,Lovettsville,VA,Virginia,Loudoun,39.2731,-77.64,3,1840005873
North Lakeport,North Lakeport,CA,California,Lake,39.0883,-122.9053,3,1840037120
Biggs,Biggs,CA,California,Butte,39.4102,-121.7134,3,1840018779
East Sonora,East Sonora,CA,California,Tuolumne,37.9774,-120.3409,3,1840017599
Wentworth,Wentworth,NC,North Carolina,Rockingham,36.3914,-79.751,3,1840016056
Evendale,Evendale,OH,Ohio,Hamilton,39.2509,-84.4268,3,1840003817
Red Hill,Red Hill,PA,Pennsylvania,Montgomery,40.3771,-75.4838,3,1840001374
LaGrange,LaGrange,OH,Ohio,Lorain,41.2404,-82.1175,3,1840034279
Washington Park,Washington Park,IL,Illinois,St. Clair,38.6285,-90.0928,3,1840012881
St. Marys,St. Marys,KS,Kansas,Pottawatomie,39.1942,-96.0643,3,1840009589
Ravensworth,Ravensworth,VA,Virginia,Fairfax,38.8033,-77.2222,3,1840024581
Bagdad,Bagdad,AZ,Arizona,Yavapai,34.5771,-113.1771,3,1840017845
Hartford,Hartford,AL,Alabama,Geneva,31.1055,-85.6916,3,1840013892
Ocean View,Ocean View,DE,Delaware,Sussex,38.5355,-75.0984,3,1840006082
Sutter Creek,Sutter Creek,CA,California,Amador,38.3827,-120.8106,3,1840021492
Midland,Midland,PA,Pennsylvania,Beaver,40.6374,-80.4565,3,1840003588
Luyando,Luyando,PR,Puerto Rico,Aguada,18.3575,-67.1553,3,1630023527
Portage,Portage,PA,Pennsylvania,Cambria,40.3868,-78.6746,3,1840001122
Dennison,Dennison,OH,Ohio,Tuscarawas,40.3973,-81.3274,3,1840012087
Watertown,Watertown,FL,Florida,Columbia,30.1856,-82.6026,3,1840013955
Vamo,Vamo,FL,Florida,Sarasota,27.2219,-82.4988,3,1840014181
Carleton,Carleton,MI,Michigan,Monroe,42.0572,-83.3899,3,1840010912
Dermott,Dermott,AR,Arkansas,Chicot,33.5271,-91.4323,3,1840014820
Wareham Center,Wareham Center,MA,Massachusetts,Plymouth,41.7498,-70.7207,3,1840031229
Rugby,Rugby,ND,North Dakota,Pierce,48.3654,-99.9903,3,1840001882
Bawcomville,Bawcomville,LA,Louisiana,Ouachita,32.4702,-92.1736,3,1840025899
Lakehurst,Lakehurst,NJ,New Jersey,Ocean,40.0133,-74.3201,3,1840001491
Franklin,Franklin,MI,Michigan,Oakland,42.5187,-83.303,3,1840011057
Postville,Postville,IA,Iowa,Allamakee,43.0842,-91.5676,3,1840009039
Garden View,Garden View,PA,Pennsylvania,Lycoming,41.2567,-77.0492,3,1840034979
Woodside,Woodside,PA,Pennsylvania,Bucks,40.2305,-74.8606,3,1840133907
Louisa,Louisa,KY,Kentucky,Lawrence,38.1081,-82.6132,3,1840015209
Lake Caroline,Lake Caroline,VA,Virginia,Caroline,37.9856,-77.5244,3,1840043222
West Newton,West Newton,PA,Pennsylvania,Westmoreland,40.2094,-79.7699,3,1840001165
Marysville,Marysville,PA,Pennsylvania,Perry,40.3377,-76.9337,3,1840001303
Watonga,Watonga,OK,Oklahoma,Blaine,35.8691,-98.4166,3,1840021684
Cape Carteret,Cape Carteret,NC,North Carolina,Carteret,34.6973,-77.0573,3,1840015498
Heber-Overgaard,Heber-Overgaard,AZ,Arizona,Navajo,34.4141,-110.5696,4,1840074050
Desert Hills,Desert Hills,AZ,Arizona,Mohave,34.5506,-114.3754,3,1840027987
Hampton Beach,Hampton Beach,NH,New Hampshire,Rockingham,42.914,-70.8127,3,1840026174
Montpelier,Montpelier,ID,Idaho,Bear Lake,42.326,-111.2988,3,1840020091
Montara,Montara,CA,California,San Mateo,37.5483,-122.4923,3,1840018922
Walnut Hill,Walnut Hill,TN,Tennessee,Sullivan,36.5679,-82.2655,3,1840013299
Friday Harbor,Friday Harbor,WA,Washington,San Juan,48.5324,-123.0657,3,1840021065
North Beach,North Beach,MD,Maryland,Calvert,38.708,-76.5346,2,1840006152
Merkel,Merkel,TX,Texas,Taylor,32.4698,-100.0111,3,1840023054
Eldora,Eldora,IA,Iowa,Hardin,42.3605,-93.1013,3,1840000450
Mattapoisett Center,Mattapoisett Center,MA,Massachusetts,Plymouth,41.6666,-70.8056,3,1840073510
Lima,Lima,PA,Pennsylvania,Delaware,39.9194,-75.4416,3,1840035060
Navy Yard City,Navy Yard City,WA,Washington,Kitsap,47.5508,-122.6655,3,1840018407
Palmer Lake,Palmer Lake,CO,Colorado,El Paso,39.1153,-104.906,3,1840022475
Kennesaw State University,Kennesaw State University,GA,Georgia,Cobb,34.0379,-84.5826,2,1840143246
Fredericktown,Fredericktown,OH,Ohio,Knox,40.4784,-82.5485,3,1840001342
Forest Heights,Forest Heights,MD,Maryland,Prince George's,38.8052,-77.0055,3,1840005966
Janesville,Janesville,CA,California,Lassen,40.2993,-120.5024,3,1840025533
Bushland,Bushland,TX,Texas,Potter,35.1992,-102.0633,3,1840036389
Conrad,Conrad,MT,Montana,Pondera,48.1741,-111.9467,3,1840018371
West Wyoming,West Wyoming,PA,Pennsylvania,Luzerne,41.3216,-75.8578,3,1840000775
La Grange,La Grange,NC,North Carolina,Lenoir,35.3064,-77.789,3,1840016389
Okanogan,Okanogan,WA,Washington,Okanogan,48.3673,-119.578,3,1840019760
Kemmerer,Kemmerer,WY,Wyoming,Lincoln,41.7761,-110.5555,3,1840018662
Girard,Girard,KS,Kansas,Crawford,37.5094,-94.8456,3,1840001696
Abita Springs,Abita Springs,LA,Louisiana,St. Tammany,30.4761,-90.0293,3,1840015910
Superior,Superior,AZ,Arizona,Pinal,33.2851,-111.1109,3,1840022981
Bethel,Bethel,OH,Ohio,Clermont,38.9627,-84.0846,3,1840012705
Kalona,Kalona,IA,Iowa,Washington,41.4874,-91.7018,3,1840008210
Spruce Pine,Spruce Pine,NC,North Carolina,Mitchell,35.9104,-82.0731,3,1840017751
Guin,Guin,AL,Alabama,Marion,33.9832,-87.9023,3,1840013640
Derry,Derry,PA,Pennsylvania,Westmoreland,40.3335,-79.3011,3,1840001133
Juneau,Juneau,WI,Wisconsin,Dodge,43.4053,-88.7041,3,1840002734
Ruidoso Downs,Ruidoso Downs,NM,New Mexico,Lincoln,33.3311,-105.5969,3,1840020534
Yorkville,Yorkville,NY,New York,Oneida,43.1124,-75.2739,3,1840004217
Osseo,Osseo,MN,Minnesota,Hennepin,45.1179,-93.3991,3,1840008928
Jonesville,Jonesville,NC,North Carolina,Yadkin,36.2336,-80.8351,3,1840016110
Ciales,Ciales,PR,Puerto Rico,Ciales,18.3357,-66.4723,3,1630023668
Wolf Point,Wolf Point,MT,Montana,Roosevelt,48.0933,-105.6414,3,1840021071
Valle Vista,Valle Vista,AZ,Arizona,Mohave,35.4109,-113.8627,4,1840075499
Ruleville,Ruleville,MS,Mississippi,Sunflower,33.7245,-90.55,3,1840014773
North Zanesville,North Zanesville,OH,Ohio,Muskingum,39.9905,-81.9982,3,1840005538
Goshen,Goshen,AR,Arkansas,Washington,36.1044,-94.0033,3,1840016153
Rock Rapids,Rock Rapids,IA,Iowa,Lyon,43.4273,-96.1662,3,1840009035
East Williston,East Williston,NY,New York,Nassau,40.7608,-73.6336,3,1840005344
Delhi,Delhi,LA,Louisiana,Richland,32.4529,-91.49,3,1840016977
Verona,Verona,PA,Pennsylvania,Allegheny,40.505,-79.8419,2,1840001268
Dillsburg,Dillsburg,PA,Pennsylvania,York,40.1103,-77.0335,3,1840001441
Colorado City,Colorado City,AZ,Arizona,Mohave,36.9773,-112.9869,3,1840023170
Glenwood,Glenwood,MN,Minnesota,Pope,45.6521,-95.3649,3,1840007788
Lake Ozark,Lake Ozark,MO,Missouri,Miller,38.2035,-92.6258,3,1840008660
Carlisle,Carlisle,KY,Kentucky,Nicholas,38.3163,-84.0333,3,1840014290
Acres Green,Acres Green,CO,Colorado,Douglas,39.5557,-104.8958,3,1840028559
Northeast Ithaca,Northeast Ithaca,NY,New York,Tompkins,42.4703,-76.4623,3,1840073642
Pocasset,Pocasset,MA,Massachusetts,Barnstable,41.6877,-70.6195,3,1840004761
Moriches,Moriches,NY,New York,Suffolk,40.807,-72.8235,3,1840005048
Bolivar Peninsula,Bolivar Peninsula,TX,Texas,Galveston,29.486,-94.5666,3,1840018274
Pawnee,Pawnee,IL,Illinois,Sangamon,39.5937,-89.5846,3,1840012452
Kimberling City,Kimberling City,MO,Missouri,Stone,36.6441,-93.4239,3,1840008795
Charleston,Charleston,MS,Mississippi,Tallahatchie,34.0075,-90.0552,3,1840014746
Eastpoint,Eastpoint,FL,Florida,Franklin,29.7543,-84.8695,3,1840013112
Luis Lloréns Torres,Luis Llorens Torres,PR,Puerto Rico,Juana Díaz,18.0565,-66.5267,2,1630023578
New Hope,New Hope,PA,Pennsylvania,Bucks,40.3615,-74.9574,3,1840001328
Castle Rock,Castle Rock,WA,Washington,Cowlitz,46.2708,-122.905,3,1840018501
Rockledge,Rockledge,PA,Pennsylvania,Montgomery,40.0822,-75.0898,2,1840001375
Brush Prairie,Brush Prairie,WA,Washington,Clark,45.725,-122.5483,3,1840017398
Hoxie,Hoxie,AR,Arkansas,Lawrence,36.036,-90.9736,3,1840014478
Silver Creek,Silver Creek,NY,New York,Chautauqua,42.5427,-79.1678,3,1840004571
Blue Mound,Blue Mound,TX,Texas,Tarrant,32.8543,-97.3383,2,1840019426
Leisure Knoll,Leisure Knoll,NJ,New Jersey,Ocean,40.0186,-74.2909,3,1840033482
Leadville,Leadville,CO,Colorado,Lake,39.2473,-106.2934,3,1840020228
Clifton,Clifton,TN,Tennessee,Wayne,35.3792,-87.9927,3,1840014562
West Lafayette,West Lafayette,OH,Ohio,Coshocton,40.276,-81.7518,3,1840012201
Telluride,Telluride,CO,Colorado,San Miguel,37.9364,-107.827,3,1840022536
Delmont,Delmont,PA,Pennsylvania,Westmoreland,40.4145,-79.5728,3,1840003628
Valentine,Valentine,NE,Nebraska,Cherry,42.8758,-100.5466,3,1840010081
Silver Lake,Silver Lake,OH,Ohio,Summit,41.1594,-81.4606,3,1840000802
Magnolia,Magnolia,TX,Texas,Montgomery,30.2115,-95.742,3,1840020884
Brookville,Brookville,IN,Indiana,Franklin,39.4231,-85.0105,3,1840009594
Grissom AFB,Grissom AFB,IN,Indiana,Miami,40.6585,-86.1481,3,1840073761
Leavenworth,Leavenworth,WA,Washington,Chelan,47.5952,-120.6628,3,1840019778
Hopewell,Hopewell,TN,Tennessee,Bradley,35.2388,-84.9139,3,1840013479
Cadiz,Cadiz,KY,Kentucky,Trigg,36.8695,-87.8048,3,1840013282
Sylvania,Sylvania,GA,Georgia,Screven,32.7466,-81.6409,3,1840015763
